recno,ID,Ng,Name,RAJ2000,DEJ2000,zlambda,e_zlambda,lambda,e_lambda,S,zspec,ObjID,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zLum,PCen0,PCen1,PCen2,PCen3,PCen4,ID0,RA0deg,DE0deg,ID1,RA1deg,DE1deg,ID2,RA2deg,DE2deg,ID3,RA3deg,DE3deg,ID4,RA4deg,DE4deg,PZbin1,PZbin2,PZbin3,PZbin4,PZbin5,PZbin6,PZbin7,PZbin8,PZbin9,PZbin10,PZbin11,PZbin12,PZbin13,PZbin14,PZbin15,PZbin16,PZbin17,PZbin18,PZbin19,PZbin20,PZbin21,PZ1,PZ2,PZ3,PZ4,PZ5,PZ6,PZ7,PZ8,PZ9,PZ10,PZ11,PZ12,PZ13,PZ14,PZ15,PZ16,PZ17,PZ18,PZ19,PZ20,PZ21
628,1054,56,"RMJ034031.0-284902.0",55.129143,-28.817229,0.4746,0.0108,23.22,2.61,1.006,,2939744481,21.5699,0.0232,19.8249,0.0062,19.1857,0.0051,18.8262,0.0046,17.6746,0.608,0.364,0.0257,0.00266,8.32E-5,2939744481,55.129143,-28.817228,2939742319,55.127087,-28.821068,2939748789,55.139393,-28.792225,2939748766,55.140945,-28.794876,2939746603,55.144554,-28.803503,0.4074,0.4141,0.4208,0.4276,0.4343,0.441,0.4477,0.4544,0.4612,0.4679,0.4746,0.4813,0.488,0.4948,0.5015,0.5082,0.5149,0.5216,0.5284,0.5351,0.5418,7.57E-7,1.52E-5,2.53E-4,0.0034,0.0355,0.279,1.59,6.3,17.0,30.4,37.0,30.3,17.1,6.76,1.96,0.427,0.0726,0.00967,9.94E-4,8.2E-5,4.71E-6
256,406,89,"RMJ034007.1-283330.1",55.029616,-28.558369,0.3578,0.0133,43.75,4.03,1.042,,2939797840,20.6857,0.012,19.0499,0.0035,18.5076,0.0033,18.2053,0.0027,31.1177,0.785,0.0992,0.0563,0.0455,0.0138,2939797840,55.029617,-28.558369,2939797166,55.02475,-28.563114,2939794878,55.032543,-28.568558,2939796508,55.032444,-28.559099,2939801923,55.013592,-28.537422,0.2841,0.2915,0.2989,0.3062,0.3136,0.321,0.3283,0.3357,0.3431,0.3504,0.3578,0.3652,0.3725,0.3799,0.3873,0.3946,0.402,0.4094,0.4167,0.4241,0.4314,2.34E-6,9.08E-5,0.00192,0.0246,0.185,0.921,3.29,8.41,16.5,25.5,30.1,26.2,15.8,6.58,1.85,0.345,0.0477,0.00511,4.4E-4,3.75E-5,3.36E-6
788,1367,73,"RMJ034019.7-281711.4",55.082261,-28.286502,0.4528,0.014,29.25,3.02,0.999,,2939832059,21.1516,0.1431,19.4642,0.025,18.8407,0.0152,18.5467,0.0172,15.2882,0.995,0.00451,3.37E-5,1.33E-6,6.39E-8,2939832059,55.08226,-28.286503,2939831838,55.082378,-28.287136,2939831547,55.075447,-28.290697,2939832620,55.066456,-28.278135,2939830615,55.083523,-28.301582,0.3747,0.3825,0.3903,0.3981,0.4059,0.4137,0.4215,0.4294,0.4372,0.445,0.4528,0.4606,0.4684,0.4762,0.484,0.4919,0.4997,0.5075,0.5153,0.5231,0.5309,0.0198,0.0594,0.158,0.383,0.882,1.97,4.19,8.48,15.5,23.8,28.5,24.1,13.6,5.04,1.24,0.215,0.0292,0.0036,4.06E-4,4.11E-5,3.44E-6
141,224,67,"RMJ033858.4-281308.2",54.74315,-28.218945,0.365,0.0118,41.81,3.03,1.038,,2939836706,19.9058,0.006,18.3283,0.0017,17.7885,0.0015,17.4784,0.0014,31.7413,0.601,0.367,0.0314,8.35E-4,3.98E-4,2939836706,54.743149,-28.218945,2939836202,54.746414,-28.22884,2939835240,54.759689,-28.239828,2939836989,54.741455,-28.210379,2939836520,54.741322,-28.218718,0.2789,0.2875,0.2961,0.3047,0.3133,0.3219,0.3306,0.3392,0.3478,0.3564,0.365,0.3737,0.3823,0.3909,0.3995,0.4081,0.4167,0.4254,0.434,0.4426,0.4512,2.82E-11,1.04E-8,1.46E-6,9.91E-5,0.00326,0.0565,0.553,3.15,11.5,25.7,34.0,26.1,11.7,3.16,0.57,0.0803,0.00965,0.00121,1.72E-4,2.62E-5,3.94E-6
32,51,111,"RMJ033747.0-275109.1",54.445718,-27.852523,0.5517,0.0079,64.62,3.33,1.004,,2939474992,20.9805,0.0164,19.1899,0.0042,18.3618,0.003,17.9903,0.0029,53.3707,0.921,0.0638,0.0137,0.00107,6.18E-4,2939474992,54.445717,-27.852524,2939473755,54.451702,-27.861292,2939474936,54.462185,-27.849707,2939473666,54.458824,-27.86055,2939473349,54.46331,-27.864641,0.5063,0.5109,0.5154,0.5199,0.5245,0.529,0.5335,0.5381,0.5426,0.5471,0.5517,0.5562,0.5608,0.5653,0.5698,0.5744,0.5789,0.5834,0.588,0.5925,0.5971,6.67E-6,1.32E-4,0.00175,0.0191,0.154,0.846,3.67,11.6,25.6,42.5,50.6,42.9,26.6,11.6,3.63,0.873,0.145,0.0179,0.00166,1.31E-4,7.37E-6
1230,2800,44,"RMJ033946.6-273040.0",54.944076,-27.511101,0.6556,0.0193,22.31,2.63,1.006,0.6503,2939503688,22.4423,0.0357,20.745,0.0114,19.793,0.0067,19.3819,0.0062,16.0421,0.989,0.00797,0.00185,8.49E-4,2.45E-4,2939503688,54.944077,-27.511101,2939505201,54.954582,-27.491835,2939505284,54.956703,-27.491127,2939503948,54.949833,-27.50523,2939504497,54.953941,-27.498913,0.5313,0.5437,0.5561,0.5686,0.581,0.5934,0.6059,0.6183,0.6307,0.6431,0.6556,0.668,0.6804,0.6929,0.7053,0.7177,0.7301,0.7426,0.755,0.7674,0.7799,7.14E-30,1.49E-22,4.4E-16,1.53E-10,3.01E-6,0.00297,0.23,2.55,9.22,17.0,20.5,17.2,9.44,3.36,0.84,0.172,0.0314,0.0053,7.25E-4,6.25E-5,2.7E-6
488,798,38,"RMJ033735.5-265338.3",54.397857,-26.893982,0.2373,0.0094,22.04,1.96,1.008,,2939560612,18.714,0.0021,17.4154,0.001,16.984,9.0E-4,16.692,9.0E-4,13.8161,0.99,0.00541,0.00417,4.29E-4,3.71E-5,2939560612,54.397858,-26.893982,2939558823,54.398773,-26.894476,2939560428,54.395603,-26.899202,2939558873,54.435497,-26.907728,2939559054,54.406887,-26.892756,0.1699,0.1766,0.1833,0.1901,0.1968,0.2036,0.2103,0.2171,0.2238,0.2305,0.2373,0.244,0.2508,0.2575,0.2642,0.271,0.2777,0.2845,0.2912,0.2979,0.3047,3.6E-19,2.86E-14,2.63E-10,4.47E-7,1.35E-4,0.0111,0.298,3.12,14.5,33.8,42.5,32.1,15.7,5.29,1.27,0.243,0.038,0.00501,5.75E-4,5.6E-5,5.21E-6
420,680,51,"RMJ033540.4-270305.6",53.918253,-27.051562,0.3482,0.0168,28.78,2.56,1.012,,2939613139,19.8031,0.0063,18.1999,0.0019,17.6887,0.0018,17.3895,0.0019,20.6123,0.89,0.0747,0.0196,0.0149,5.17E-4,2939613139,53.918255,-27.051561,2939611047,53.927704,-27.063534,2939610374,53.924431,-27.0704,2939611105,53.922302,-27.065493,2939607394,53.920605,-27.102058,0.2601,0.269,0.2778,0.2866,0.2954,0.3042,0.313,0.3218,0.3306,0.3394,0.3482,0.357,0.3658,0.3746,0.3835,0.3923,0.4011,0.4099,0.4187,0.4275,0.4363,4.09E-9,1.05E-6,9.0E-5,0.00324,0.0568,0.487,2.35,7.11,14.2,20.9,23.6,21.1,14.3,6.78,2.13,0.423,0.0575,0.0057,4.5E-4,3.57E-5,2.96E-6
1085,2117,42,"RMJ033636.4-263932.8",54.151573,-26.659117,0.5406,0.0113,21.11,2.66,1.048,,2940778030,21.5571,0.0193,19.813,0.0054,19.02,0.0038,18.6226,0.0036,14.5604,0.992,0.00587,0.0014,4.57E-4,4.03E-5,2940778030,54.151573,-26.659117,2940776070,54.196606,-26.676083,2940775939,54.152992,-26.676676,2940776295,54.159412,-26.671961,2940777724,54.133858,-26.656654,0.4741,0.4808,0.4874,0.4941,0.5007,0.5074,0.514,0.5207,0.5273,0.534,0.5406,0.5473,0.5539,0.5606,0.5672,0.5739,0.5805,0.5872,0.5938,0.6005,0.6071,3.22E-6,7.15E-5,0.00105,0.0112,0.0923,0.538,2.39,7.58,17.6,29.6,35.4,29.9,17.7,7.19,2.07,0.426,0.0617,0.00711,6.29E-4,5.01E-5,3.67E-6
118,184,75,"RMJ033733.1-263038.1",54.387753,-26.510581,0.3179,0.0175,45.25,3.19,1.017,,2940791655,19.3562,0.0055,17.7775,0.0017,17.2671,0.0016,16.9475,0.0016,30.02,0.989,0.0111,5.22E-5,6.86E-6,7.87E-7,2940791655,54.387753,-26.51058,2940792237,54.349781,-26.498276,2940791579,54.356239,-26.499212,2940790771,54.380054,-26.506865,2940790907,54.369904,-26.504919,0.1903,0.2031,0.2158,0.2286,0.2414,0.2541,0.2669,0.2797,0.2924,0.3052,0.3179,0.3307,0.3435,0.3562,0.369,0.3818,0.3945,0.4073,0.4201,0.4328,0.4456,1.23E-18,3.61E-14,1.75E-10,1.8E-7,4.8E-5,0.00425,0.122,1.41,7.16,17.6,22.9,17.3,8.42,2.92,0.78,0.172,0.0311,0.00486,5.86E-4,5.0E-5,2.87E-6
289,450,65,"RMJ033620.0-263506.8",54.083514,-26.58521,0.5267,0.0107,36.3,3.39,1.056,0.54,2940785001,20.7906,0.0172,19.0659,0.0053,18.3391,0.0037,17.9403,0.0036,27.6411,0.649,0.291,0.0589,0.00115,4.35E-4,2940785001,54.083515,-26.585211,2940783843,54.079376,-26.582973,2940783238,54.090023,-26.589157,2940783419,54.09193,-26.5837,2940784265,54.08165,-26.574507,0.4666,0.4726,0.4787,0.4847,0.4907,0.4967,0.5027,0.5087,0.5147,0.5207,0.5267,0.5327,0.5387,0.5447,0.5507,0.5567,0.5627,0.5687,0.5748,0.5808,0.5868,4.25E-6,9.44E-5,0.00157,0.0169,0.13,0.725,3.05,9.05,19.7,31.9,37.2,31.9,20.1,9.01,3.01,0.735,0.124,0.016,0.0015,9.49E-5,4.8E-6
1125,2264,41,"RMJ033459.3-263431.7",53.747,-26.575469,0.3552,0.0157,22.26,2.73,1.036,,2939234588,19.6413,0.0079,18.1655,0.003,17.6339,0.002,17.3497,0.0023,21.0941,0.992,0.00574,0.00101,4.29E-4,3.84E-4,2939234588,53.747002,-26.575468,2939235855,53.75436,-26.553398,2939234406,53.739357,-26.572872,2939232693,53.754509,-26.594604,2939233865,53.732109,-26.582111,0.2526,0.2628,0.2731,0.2834,0.2936,0.3039,0.3141,0.3244,0.3347,0.3449,0.3552,0.3654,0.3757,0.386,0.3962,0.4065,0.4167,0.427,0.4373,0.4475,0.4578,8.75E-12,7.7E-9,1.98E-6,1.69E-4,0.0063,0.102,0.866,4.02,11.2,20.5,25.4,20.8,10.6,3.39,0.687,0.101,0.013,0.0017,2.3E-4,2.96E-5,2.87E-6
579,968,51,"RMJ033641.5-263143.3",54.173084,-26.528707,0.5321,0.0115,21.85,2.59,1.018,0.54909,2940788586,21.8394,0.0158,20.0998,0.0044,19.3109,0.0031,18.9388,0.0029,19.2327,0.616,0.261,0.104,0.0164,0.00268,2940788586,54.173084,-26.528708,2940788313,54.167458,-26.533812,2940788636,54.173637,-26.528177,2940789577,54.174694,-26.528955,2940788110,54.153851,-26.533339,0.4665,0.473,0.4796,0.4862,0.4927,0.4993,0.5058,0.5124,0.519,0.5255,0.5321,0.5386,0.5452,0.5517,0.5583,0.5649,0.5714,0.578,0.5845,0.5911,0.5976,4.87E-6,1.05E-4,0.00147,0.0154,0.117,0.653,2.68,8.14,18.1,29.5,34.8,29.6,18.1,7.84,2.42,0.527,0.0824,0.00944,8.67E-4,5.99E-5,3.44E-6
1108,2210,55,"RMJ033555.1-261054.8",53.97972,-26.1819,0.7638,0.0172,24.19,2.74,1.002,0.76252,2939254576,23.0485,0.0613,21.0119,0.0132,19.8066,0.006,19.3424,0.0054,19.6301,0.993,0.00397,0.00151,0.0012,5.99E-4,2939254576,53.979721,-26.1819,2939254423,53.97691,-26.184969,2939254182,53.989944,-26.191059,2939254561,53.989204,-26.181986,2939254480,53.983604,-26.183315,0.6793,0.6877,0.6962,0.7046,0.7131,0.7215,0.73,0.7384,0.7469,0.7553,0.7638,0.7722,0.7807,0.7891,0.7975,0.806,0.8144,0.8229,0.8313,0.8398,0.8482,0.0542,0.139,0.316,0.674,1.36,2.65,4.95,8.69,14.1,20.0,23.1,20.4,13.2,6.13,2.01,0.481,0.0812,0.00997,8.87E-4,5.89E-5,2.61E-6
600,1003,85,"RMJ022746.5-065405.7",36.943647,-6.901583,0.5257,0.0127,34.55,4.21,1.079,0.502164,2938054883,20.9957,0.0796,19.3161,0.0211,18.5193,0.0077,18.1335,0.0101,22.7521,0.981,0.0133,0.00549,2.07E-4,1.07E-4,2938054883,36.943645,-6.901583,2937661192,36.947685,-6.896528,2938055260,36.944962,-6.892617,2937660990,36.945686,-6.901854,2937661426,36.958534,-6.891859,0.4588,0.4655,0.4722,0.4789,0.4856,0.4923,0.4989,0.5056,0.5123,0.519,0.5257,0.5324,0.5391,0.5458,0.5525,0.5592,0.5659,0.5726,0.5793,0.586,0.5927,5.35E-6,1.32E-4,0.00218,0.0252,0.187,0.976,3.48,9.09,18.1,27.2,31.3,27.5,18.2,9.05,3.31,0.836,0.151,0.0179,0.00154,8.9E-5,4.09E-6
401,648,101,"RMJ070041.4-565247.1",105.172532,-56.879742,0.6725,0.0166,42.84,4.47,1.052,,2923518913,23.6378,0.1275,21.6632,0.0225,20.5055,0.0184,20.0228,0.0186,25.2784,0.556,0.44,0.00369,1.41E-4,8.75E-5,2923518913,105.172531,-56.879742,2923519052,105.173561,-56.877396,2923519472,105.17923,-56.872059,2923521551,105.195549,-56.844112,2923521718,105.208748,-56.842159,0.5578,0.5693,0.5808,0.5922,0.6037,0.6152,0.6267,0.6381,0.6496,0.6611,0.6725,0.684,0.6955,0.707,0.7184,0.7299,0.7414,0.7529,0.7643,0.7758,0.7873,1.4E-20,2.86E-14,1.91E-9,5.39E-6,0.00112,0.0399,0.463,2.61,8.75,18.6,24.1,18.8,9.39,3.36,1.01,0.279,0.0684,0.0133,0.0017,1.06E-4,2.63E-6
1107,2208,65,"RMJ070236.8-564656.7",105.65335,-56.782408,0.6229,0.0149,25.87,3.13,1.025,,2923526548,22.2827,0.0555,20.4357,0.0113,19.4183,0.013,18.9447,0.0123,18.9574,0.538,0.459,0.00209,2.15E-4,1.81E-4,2923526548,105.653351,-56.78241,2923526165,105.654373,-56.78688,2923526473,105.673515,-56.781181,2923525841,105.640022,-56.789127,2923525915,105.651138,-56.788132,0.5076,0.5191,0.5306,0.5421,0.5537,0.5652,0.5767,0.5883,0.5998,0.6113,0.6229,0.6344,0.6459,0.6574,0.669,0.6805,0.692,0.7036,0.7151,0.7266,0.7381,7.08E-36,1.4E-28,2.98E-22,1.22E-16,1.21E-11,2.65E-7,7.04E-4,0.17,4.36,18.9,26.7,20.5,10.8,4.17,1.09,0.194,0.0248,0.00258,2.61E-4,2.8E-5,2.97E-6
1370,5176,77,"RMJ070107.3-564213.9",105.280508,-56.703861,0.6856,0.0218,21.13,3.08,1.014,,2923881272,20.932,0.0082,20.3019,0.005,19.9109,0.0091,19.779,0.0122,13.539,0.375,0.343,0.144,0.081,0.0572,2923881272,105.28051,-56.703861,2923881076,105.312454,-56.706085,2923880859,105.307404,-56.709751,2923881593,105.280968,-56.698513,2923881177,105.315857,-56.705135,0.5518,0.5652,0.5786,0.592,0.6053,0.6187,0.6321,0.6455,0.6589,0.6723,0.6856,0.699,0.7124,0.7258,0.7392,0.7526,0.7659,0.7793,0.7927,0.8061,0.8195,4.14E-16,4.78E-11,4.16E-7,2.46E-4,0.0153,0.205,1.13,3.86,9.52,16.3,18.2,13.4,7.25,3.24,1.28,0.427,0.101,0.0134,0.00101,4.85E-5,2.15E-6
688,1161,119,"RMJ070242.5-562009.2",105.677035,-56.335896,0.8062,0.0151,48.85,4.95,1.148,,2923912561,22.9657,0.0733,21.2221,0.0175,20.1228,0.0169,19.566,0.0155,28.0172,0.986,0.0136,7.3E-5,6.21E-8,4.71E-8,2923912561,105.677032,-56.335896,2923912572,105.676842,-56.334156,2923912480,105.670593,-56.334587,2923912246,105.683487,-56.337372,2923914318,105.658997,-56.315815,0.723,0.7313,0.7396,0.7479,0.7563,0.7646,0.7729,0.7812,0.7895,0.7978,0.8062,0.8145,0.8228,0.8311,0.8394,0.8477,0.856,0.8644,0.8727,0.881,0.8893,5.53E-6,6.52E-5,7.94E-4,0.0082,0.0706,0.441,1.98,6.4,14.2,22.8,26.4,22.8,14.7,7.11,2.48,0.638,0.113,0.0142,0.00122,6.72E-5,2.6E-6
1347,4286,66,"RMJ065940.0-563422.6",104.91679,-56.572948,0.7906,0.019,25.06,3.57,1.148,,2923960777,23.3759,0.0951,22.2428,0.0401,21.1295,0.0425,20.8701,0.0512,15.0808,0.918,0.0304,0.0287,0.0171,0.00579,2923960777,104.916786,-56.572948,2923960475,104.922546,-56.575447,2923960212,104.913292,-56.578091,2923961607,104.894272,-56.565273,2923962161,104.897202,-56.561028,0.6806,0.6916,0.7026,0.7136,0.7246,0.7356,0.7466,0.7576,0.7686,0.7796,0.7906,0.8016,0.8126,0.8236,0.8346,0.8456,0.8566,0.8676,0.8786,0.8896,0.9006,3.43E-4,0.0017,0.00699,0.0265,0.0994,0.366,1.31,4.18,10.1,17.5,21.0,17.7,11.0,5.18,1.85,0.489,0.0907,0.0118,0.00105,6.03E-5,2.43E-6
605,1013,86,"RMJ070122.8-562739.1",105.345126,-56.460854,0.669,0.0175,33.52,3.17,1.005,,2923901463,23.1635,0.0731,21.4938,0.0188,20.4984,0.0193,20.0617,0.02,18.5879,0.481,0.445,0.0672,0.00434,0.00201,2923901463,105.345123,-56.460854,2923902231,105.333771,-56.45208,2923902463,105.33242,-56.450047,2923901656,105.308647,-56.457729,2923901549,105.333664,-56.458748,0.561,0.5718,0.5826,0.5934,0.6042,0.615,0.6258,0.6366,0.6474,0.6582,0.669,0.6798,0.6906,0.7014,0.7121,0.7229,0.7337,0.7445,0.7553,0.7661,0.7769,5.9E-17,9.49E-12,1.08E-7,1.03E-4,0.00979,0.187,1.28,4.65,10.9,18.7,23.0,18.8,10.2,3.82,1.07,0.251,0.0507,0.00828,0.00103,8.03E-5,3.15E-6
1256,2958,83,"RMJ070248.4-561517.0",105.701733,-56.254734,0.7625,0.0183,28.15,3.77,1.053,,2923920101,22.9056,0.0604,21.1506,0.0141,19.9547,0.012,19.4688,0.0118,16.473,1.0,7.24E-5,1.04E-5,9.1E-6,2.42E-6,2923920101,105.701736,-56.254734,2923919911,105.702408,-56.255898,2923919562,105.705093,-56.259602,2923919279,105.743301,-56.262642,2923918955,105.659828,-56.271553,0.665,0.6748,0.6845,0.6943,0.704,0.7137,0.7235,0.7332,0.743,0.7527,0.7625,0.7722,0.7819,0.7917,0.8014,0.8112,0.8209,0.8307,0.8404,0.8501,0.8599,0.0198,0.0666,0.184,0.443,0.957,1.97,3.83,7.17,12.3,18.4,21.8,18.7,11.0,4.42,1.22,0.253,0.0404,0.00533,5.42E-4,4.37E-5,2.59E-6
1038,1970,42,"RMJ070247.2-561049.5",105.696775,-56.180422,0.3837,0.0161,22.3,2.62,1.028,,2923927106,20.2514,0.0076,18.7536,0.0023,18.1796,0.0033,17.8609,0.0038,14.1011,0.962,0.0302,0.00516,0.00227,1.29E-4,2923927106,105.696777,-56.180424,2923928296,105.723389,-56.167789,2923927056,105.69455,-56.178322,2923927602,105.674156,-56.175068,2923927945,105.715729,-56.170238,0.2891,0.2986,0.3081,0.3175,0.327,0.3364,0.3459,0.3553,0.3648,0.3742,0.3837,0.3931,0.4026,0.412,0.4215,0.4309,0.4404,0.4498,0.4593,0.4687,0.4782,2.31E-12,2.37E-9,6.49E-7,5.88E-5,0.00223,0.0391,0.388,2.4,9.14,20.0,25.0,20.3,13.0,7.88,4.68,2.3,0.767,0.136,0.0104,2.86E-4,2.74E-6
1042,1984,89,"RMJ070301.5-560756.1",105.75613,-56.132242,0.7946,0.0156,36.83,4.22,1.132,,2923931450,21.8985,0.0254,20.8575,0.0116,20.1078,0.0153,19.7612,0.0172,23.3667,0.478,0.242,0.223,0.0423,0.0139,2923931450,105.756126,-56.13224,2923932433,105.73568,-56.121452,2923933093,105.74028,-56.113888,2923930973,105.746063,-56.136318,2923931490,105.744217,-56.129852,0.7067,0.7154,0.7242,0.733,0.7418,0.7506,0.7594,0.7682,0.777,0.7858,0.7946,0.8033,0.8121,0.8209,0.8297,0.8385,0.8473,0.8561,0.8649,0.8737,0.8825,1.05E-5,8.83E-5,7.23E-4,0.00606,0.0474,0.301,1.5,5.33,12.9,21.7,25.6,21.9,14.1,6.93,2.59,0.701,0.134,0.0181,0.00157,8.67E-5,3.15E-6
37,59,106,"RMJ070059.7-561720.1",105.248893,-56.288906,0.5792,0.0068,60.82,3.43,1.005,,2923916900,22.262,0.0398,20.386,0.0082,19.5011,0.0093,19.0908,0.0099,39.2369,0.519,0.201,0.152,0.0844,0.0435,2923916900,105.248894,-56.288906,2923917983,105.243454,-56.277435,2923917779,105.250687,-56.279587,2923916963,105.264252,-56.289219,2923919160,105.250519,-56.265965,0.5308,0.5357,0.5405,0.5454,0.5502,0.555,0.5599,0.5647,0.5696,0.5744,0.5792,0.5841,0.5889,0.5938,0.5986,0.6035,0.6083,0.6131,0.618,0.6228,0.6277,3.79E-11,7.44E-9,8.75E-7,6.15E-5,0.00254,0.0597,0.777,5.28,21.0,46.5,59.2,44.8,21.3,6.69,1.49,0.252,0.0348,0.00426,4.93E-4,5.61E-5,6.43E-6
1155,2384,74,"RMJ070230.7-560638.5",105.627894,-56.110695,0.8105,0.0161,29.81,3.75,1.165,,2923933420,23.4514,0.1175,21.8818,0.0333,20.7312,0.0286,20.083,0.0246,15.2078,0.557,0.303,0.139,7.76E-4,6.17E-5,2923933420,105.627892,-56.110695,2923932039,105.628815,-56.125408,2923933930,105.626694,-56.103256,2923932003,105.634048,-56.123955,2923933180,105.628616,-56.111584,0.718,0.7273,0.7365,0.7458,0.755,0.7643,0.7735,0.7827,0.792,0.8012,0.8105,0.8197,0.829,0.8382,0.8475,0.8567,0.8659,0.8752,0.8844,0.8937,0.9029,3.2E-6,3.28E-5,3.65E-4,0.00398,0.0372,0.269,1.41,5.09,12.5,21.0,24.8,21.2,13.2,6.06,2.03,0.49,0.0852,0.0105,9.19E-4,5.64E-5,2.44E-6
1379,6835,68,"RMJ065506.0-561938.5",103.775184,-56.327348,0.8167,0.0203,25.56,3.49,1.165,,2923849405,23.1369,0.0643,22.0793,0.0284,21.0644,0.03,20.5837,0.0299,14.4476,0.958,0.028,0.00945,0.00247,0.00192,2923849405,103.775185,-56.327347,2923849214,103.770401,-56.329273,2923849198,103.772049,-56.329464,2923849416,103.796104,-56.326836,2923849457,103.835564,-56.326241,0.716,0.726,0.7361,0.7462,0.7562,0.7663,0.7764,0.7865,0.7965,0.8066,0.8167,0.8267,0.8368,0.8469,0.8569,0.867,0.8771,0.8872,0.8972,0.9073,0.9174,1.03E-4,6.46E-4,0.00431,0.0291,0.179,0.836,2.84,6.91,12.5,17.4,19.6,17.6,12.2,6.29,2.31,0.582,0.0977,0.0114,9.29E-4,5.13E-5,2.11E-6
541,907,80,"RMJ065205.1-561938.9",103.021391,-56.327466,0.6876,0.0199,35.44,3.92,1.151,,2923849539,23.1987,0.0698,21.353,0.016,20.2799,0.0206,19.7718,0.0206,20.0016,0.997,0.00212,4.34E-4,9.91E-5,8.19E-6,2923849539,103.021393,-56.327465,2923850314,103.004868,-56.318283,2923849961,103.021317,-56.321888,2923849367,103.02047,-56.328316,2923850835,103.001846,-56.312817,0.5705,0.5822,0.5939,0.6056,0.6173,0.629,0.6408,0.6525,0.6642,0.6759,0.6876,0.6993,0.711,0.7228,0.7345,0.7462,0.7579,0.7696,0.7813,0.7931,0.8048,2.98E-12,2.16E-8,1.32E-5,9.83E-4,0.0195,0.17,0.893,3.3,8.96,16.5,20.2,16.8,10.4,5.16,2.16,0.727,0.183,0.0286,0.0023,9.16E-5,2.21E-6
1327,3859,81,"RMJ065256.8-561614.2",103.236614,-56.270605,0.7436,0.0235,29.03,3.7,1.068,,2923854754,23.2695,0.0702,21.5911,0.0175,20.4922,0.0164,20.0513,0.0175,15.1172,0.527,0.471,9.34E-4,2.09E-4,1.82E-4,2923854754,103.23661,-56.270603,2923857412,103.199898,-56.24094,2923854626,103.208656,-56.271454,2923857595,103.20475,-56.238422,2923854686,103.207825,-56.271046,0.6424,0.6525,0.6627,0.6728,0.6829,0.693,0.7031,0.7132,0.7233,0.7335,0.7436,0.7537,0.7638,0.7739,0.784,0.7941,0.8043,0.8144,0.8245,0.8346,0.8447,0.00771,0.0426,0.183,0.615,1.61,3.38,5.92,9.02,12.4,15.5,17.1,15.5,10.7,5.02,1.54,0.304,0.0425,0.00458,4.13E-4,3.08E-5,1.75E-6
243,384,75,"RMJ065416.8-560633.7",103.569923,-56.109369,0.5925,0.0082,36.53,3.15,1.017,,2923868725,22.357,0.0336,20.5181,0.0075,19.5952,0.0087,19.1695,0.0096,25.7706,0.909,0.0469,0.0229,0.016,0.00488,2923868725,103.569923,-56.109367,2923869907,103.563484,-56.098267,2923869081,103.568336,-56.104515,2923868915,103.571121,-56.106445,2923868940,103.571495,-56.105671,0.5171,0.5247,0.5322,0.5397,0.5473,0.5548,0.5624,0.5699,0.5774,0.585,0.5925,0.6001,0.6076,0.6151,0.6227,0.6302,0.6378,0.6453,0.6528,0.6604,0.6679,5.51E-26,9.06E-21,3.61E-16,4.93E-12,1.76E-8,2.05E-5,0.00569,0.409,6.84,31.9,49.3,31.6,11.0,2.76,0.566,0.108,0.0189,0.00313,4.59E-4,5.41E-5,5.04E-6
455,741,36,"RMJ065435.9-555900.5",103.649553,-55.983476,0.2285,0.008,23.12,2.03,1.011,,2924025518,18.6072,0.0043,17.3173,0.0015,16.8789,0.0027,16.5848,0.0033,14.6222,0.751,0.248,0.00116,1.51E-4,1.72E-5,2924025518,103.649551,-55.983475,2924024423,103.684479,-55.990662,2924025011,103.692406,-55.975414,2924024223,103.674774,-55.98114,2924024710,103.604492,-55.979633,0.1703,0.1761,0.1819,0.1878,0.1936,0.1994,0.2052,0.211,0.2168,0.2226,0.2285,0.2343,0.2401,0.2459,0.2517,0.2575,0.2633,0.2691,0.275,0.2808,0.2866,2.52E-20,4.68E-15,8.09E-11,1.92E-7,8.52E-5,0.00915,0.294,3.41,16.7,39.4,50.0,37.4,17.9,5.87,1.41,0.26,0.0392,0.00504,5.7E-4,5.83E-5,5.49E-6
1304,3517,62,"RMJ065753.1-562305.7",104.471135,-56.384925,0.7074,0.0225,25.11,3.17,1.017,,2923980065,23.3472,0.0853,21.4935,0.0179,20.3242,0.0151,19.8556,0.0155,16.7084,0.432,0.256,0.253,0.0445,0.0149,2923980065,104.471138,-56.384926,2923979059,104.460358,-56.396301,2923978416,104.452515,-56.400658,2923981533,104.452576,-56.369301,2923981371,104.456734,-56.371029,0.5883,0.6002,0.6121,0.624,0.6359,0.6478,0.6597,0.6716,0.6835,0.6955,0.7074,0.7193,0.7312,0.7431,0.755,0.7669,0.7788,0.7907,0.8026,0.8145,0.8264,7.55E-8,8.5E-6,2.61E-4,0.00357,0.03,0.193,0.998,3.66,9.1,15.3,17.8,15.7,11.0,6.35,2.85,0.885,0.164,0.0175,0.0011,5.04E-5,2.06E-6
